region,version,rank,code,count,percent
A2,A,30,a1u,1,0.9803921568627451
A2,A,31,a9j,1,0.9803921568627451
A2,A,32,a11e,1,0.9803921568627451
A2,A,33,a9i,1,0.9803921568627451
A2,A,34,a2i,1,0.9803921568627451
A2,A,35,a4i,1,0.9803921568627451
A2,A,36,a5g,1,0.9803921568627451
A2,A,37,a7l,1,0.9803921568627451
A2,A,38,a7i,1,0.9803921568627451
A2,A,39,a10i,1,0.9803921568627451
A2,A,40,a1g,1,0.9803921568627451
A2,A,41,a10,1,0.9803921568627451
A2,A,42,a7f,1,0.9803921568627451
A2,A,43,a3l,1,0.9803921568627451
A2,A,44,a4g,1,0.9803921568627451
A2,A,45,a10g,1,0.9803921568627451
A2,B,1,a4f,6,6.315789473684211
A2,B,2,a1i,6,6.315789473684211
A2,B,3,a4e,5,5.2631578947368425
A2,B,4,a5i,5,5.2631578947368425
A2,B,5,a1k,4,4.2105263157894735
A2,B,6,e,4,4.2105263157894735
A2,B,7,a5f,4,4.2105263157894735
A2,B,8,a3i,4,4.2105263157894735
A2,B,9,a7j,3,3.1578947368421053
A2,B,10,a1f,3,3.1578947368421053
A2,B,11,a1e,3,3.1578947368421053
A2,B,12,a2f,3,3.1578947368421053
A2,B,13,a5e,3,3.1578947368421053
A2,B,14,a3e,3,3.1578947368421053
A2,B,15,a8i,2,2.1052631578947367
A2,B,16,a5j,2,2.1052631578947367
A2,B,17,a1h,2,2.1052631578947367
A2,B,18,a2e,2,2.1052631578947367
A2,B,19,a1j,2,2.1052631578947367
A2,B,20,a4j,2,2.1052631578947367
A2,B,21,a10e,2,2.1052631578947367
A2,B,22,i,2,2.1052631578947367
A2,B,23,a3f,2,2.1052631578947367
A2,B,24,a4,1,1.0526315789473684
A2,B,25,a6f,1,1.0526315789473684
A2,B,26,a7k,1,1.0526315789473684
A2,B,27,a6e,1,1.0526315789473684
A2,B,28,a11e,1,1.0526315789473684
A2,B,29,a1u,1,1.0526315789473684
A2,B,30,a9j,1,1.0526315789473684
A2,B,31,a2g,1,1.0526315789473684
A2,B,32,a9i,1,1.0526315789473684
A2,B,33,a2i,1,1.0526315789473684
A2,B,34,a4i,1,1.0526315789473684
A2,B,35,a5g,1,1.0526315789473684
A2,B,36,a7l,1,1.0526315789473684
A2,B,37,a7i,1,1.0526315789473684
A2,B,38,a10i,1,1.0526315789473684
A2,B,39,a1g,1,1.0526315789473684
A2,B,40,a10,1,1.0526315789473684
A2,B,41,a7f,1,1.0526315789473684
A2,B,42,a3l,1,1.0526315789473684
A2,B,43,a4g,1,1.0526315789473684
A2,B,44,a10g,1,1.0526315789473684
A2,C,1,a4f,6,6.818181818181818
A2,C,2,a1i,6,6.818181818181818
A2,C,3,a4e,5,5.681818181818182
A2,C,4,a5i,5,5.681818181818182
A2,C,5,a3i,4,4.545454545454546
A2,C,6,a1k,4,4.545454545454546
A2,C,7,a5f,4,4.545454545454546
A2,C,8,a1f,3,3.409090909090909
A2,C,9,a1e,3,3.409090909090909
A2,C,10,a7j,3,3.409090909090909
A2,C,11,a5e,3,3.409090909090909
A2,C,12,a2f,3,3.409090909090909
A2,C,13,a3e,3,3.409090909090909
A2,C,14,a8i,2,2.272727272727273
A2,C,15,a2e,2,2.272727272727273
A2,C,16,a5j,2,2.272727272727273
A2,C,17,a10e,2,2.272727272727273
A2,C,18,a1h,2,2.272727272727273
A2,C,19,a3f,2,2.272727272727273
A2,C,20,a1j,2,2.272727272727273
A2,C,21,a4j,2,2.272727272727273
A2,C,22,a7k,1,1.1363636363636365
A2,C,23,a6f,1,1.1363636363636365
A2,C,24,a11e,1,1.1363636363636365
A2,C,25,a6e,1,1.1363636363636365
A2,C,26,a9j,1,1.1363636363636365
A2,C,27,a2g,1,1.1363636363636365
A2,C,28,a1u,1,1.1363636363636365
A2,C,29,a9i,1,1.1363636363636365
A2,C,30,a5g,1,1.1363636363636365
A2,C,31,a7l,1,1.1363636363636365
